quality_type,price,url,Year,Jurisdictions,measure_unit
Medium Quality,304.45,https://web.archive.org/web/20201112020234/http:/www.priceofweed.com/prices/United-States/Alaska.html,2020,Alaska,Average ($/Oz.)*
High Quality,296.36,https://web.archive.org/web/20201112020234/http:/www.priceofweed.com/prices/United-States/Arizona.html,2020,Arizona,Average ($/Oz.)*
Medium Quality,232.62,https://web.archive.org/web/20201112020234/http:/www.priceofweed.com/prices/United-States/Arizona.html,2020,Arizona,Average ($/Oz.)*
High Quality,329.28,https://web.archive.org/web/20201112020234/http:/www.priceofweed.com/prices/United-States/Arkansas.html,2020,Arkansas,Average ($/Oz.)*
Medium Quality,240.76,https://web.archive.org/web/20201112020234/http:/www.priceofweed.com/prices/United-States/Arkansas.html,2020,Arkansas,Average ($/Oz.)*
High Quality,258.49,https://web.archive.org/web/20201112020234/http:/www.priceofweed.com/prices/United-States/California.html,2020,California,Average ($/Oz.)*
Medium Quality,208.12,https://web.archive.org/web/20201112020234/http:/www.priceofweed.com/prices/United-States/California.html,2020,California,Average ($/Oz.)*
High Quality,241.38,https://web.archive.org/web/20201112020234/http:/www.priceofweed.com/prices/United-States/Colorado.html,2020,Colorado,Average ($/Oz.)*
Medium Quality,200.23,https://web.archive.org/web/20201112020234/http:/www.priceofweed.com/prices/United-States/Colorado.html,2020,Colorado,Average ($/Oz.)*
High Quality,332.1,https://web.archive.org/web/20201112020234/http:/www.priceofweed.com/prices/United-States/Connecticut.html,2020,Connecticut,Average ($/Oz.)*
Medium Quality,280.23,https://web.archive.org/web/20201112020234/http:/www.priceofweed.com/prices/United-States/Connecticut.html,2020,Connecticut,Average ($/Oz.)*
High Quality,339.62,https://web.archive.org/web/20201112020234/http:/www.priceofweed.com/prices/United-States/Delaware.html,2020,Delaware,Average ($/Oz.)*
Medium Quality,263.39,https://web.archive.org/web/20201112020234/http:/www.priceofweed.com/prices/United-States/Delaware.html,2020,Delaware,Average ($/Oz.)*
High Quality,591.42,https://web.archive.org/web/20201112020234/http:/www.priceofweed.com/prices/United-States/District-of-Columbia.html,2020,District of Columbia,Average ($/Oz.)*
Medium Quality,497.06,https://web.archive.org/web/20201112020234/http:/www.priceofweed.com/prices/United-States/District-of-Columbia.html,2020,District of Columbia,Average ($/Oz.)*
High Quality,298.6,https://web.archive.org/web/20201112020234/http:/www.priceofweed.com/prices/United-States/Florida.html,2020,Florida,Average ($/Oz.)*
Medium Quality,229.35,https://web.archive.org/web/20201112020234/http:/www.priceofweed.com/prices/United-States/Florida.html,2020,Florida,Average ($/Oz.)*
High Quality,317.54,https://web.archive.org/web/20201112020234/http:/www.priceofweed.com/prices/United-States/Georgia.html,2020,Georgia,Average ($/Oz.)*
Medium Quality,235.26,https://web.archive.org/web/20201112020234/http:/www.priceofweed.com/prices/United-States/Georgia.html,2020,Georgia,Average ($/Oz.)*
High Quality,314.14,https://web.archive.org/web/20201112020234/http:/www.priceofweed.com/prices/United-States/Hawaii.html,2020,Hawaii,Average ($/Oz.)*
Medium Quality,267.75,https://web.archive.org/web/20201112020234/http:/www.priceofweed.com/prices/United-States/Hawaii.html,2020,Hawaii,Average ($/Oz.)*
High Quality,273.79,https://web.archive.org/web/20201112020234/http:/www.priceofweed.com/prices/United-States/Idaho.html,2020,Idaho,Average ($/Oz.)*
Medium Quality,243.85,https://web.archive.org/web/20201112020234/http:/www.priceofweed.com/prices/United-States/Idaho.html,2020,Idaho,Average ($/Oz.)*
High Quality,352.09,https://web.archive.org/web/20201112020234/http:/www.priceofweed.com/prices/United-States/Illinois.html,2020,Illinois,Average ($/Oz.)*
Medium Quality,294.56,https://web.archive.org/web/20201112020234/http:/www.priceofweed.com/prices/United-States/Illinois.html,2020,Illinois,Average ($/Oz.)*
High Quality,331.04,https://web.archive.org/web/20201112020234/http:/www.priceofweed.com/prices/United-States/Indiana.html,2020,Indiana,Average ($/Oz.)*
Medium Quality,236.06,https://web.archive.org/web/20201112020234/http:/www.priceofweed.com/prices/United-States/Indiana.html,2020,Indiana,Average ($/Oz.)*
High Quality,363.34,https://web.archive.org/web/20201112020234/http:/www.priceofweed.com/prices/United-States/Iowa.html,2020,Iowa,Average ($/Oz.)*
Medium Quality,307.23,https://web.archive.org/web/20201112020234/http:/www.priceofweed.com/prices/United-States/Iowa.html,2020,Iowa,Average ($/Oz.)*
High Quality,341.86,https://web.archive.org/web/20201112020234/http:/www.priceofweed.com/prices/United-States/Kansas.html,2020,Kansas,Average ($/Oz.)*
Medium Quality,284.63,https://web.archive.org/web/20201112020234/http:/www.priceofweed.com/prices/United-States/Kansas.html,2020,Kansas,Average ($/Oz.)*
High Quality,336.95,https://web.archive.org/web/20201112020234/http:/www.priceofweed.com/prices/United-States/Kentucky.html,2020,Kentucky,Average ($/Oz.)*
Medium Quality,228.55,https://web.archive.org/web/20201112020234/http:/www.priceofweed.com/prices/United-States/Kentucky.html,2020,Kentucky,Average ($/Oz.)*
High Quality,356.94,https://web.archive.org/web/20201112020234/http:/www.priceofweed.com/prices/United-States/Louisiana.html,2020,Louisiana,Average ($/Oz.)*
Medium Quality,257.95,https://web.archive.org/web/20201112020234/http:/www.priceofweed.com/prices/United-States/Louisiana.html,2020,Louisiana,Average ($/Oz.)*
High Quality,285.9,https://web.archive.org/web/20201112020234/http:/www.priceofweed.com/prices/United-States/Maine.html,2020,Maine,Average ($/Oz.)*
Medium Quality,231.26,https://web.archive.org/web/20201112020234/http:/www.priceofweed.com/prices/United-States/Maine.html,2020,Maine,Average ($/Oz.)*
High Quality,359.27,https://web.archive.org/web/20201112020234/http:/www.priceofweed.com/prices/United-States/Maryland.html,2020,Maryland,Average ($/Oz.)*
Medium Quality,283.41,https://web.archive.org/web/20201112020234/http:/www.priceofweed.com/prices/United-States/Maryland.html,2020,Maryland,Average ($/Oz.)*
High Quality,339.16,https://web.archive.org/web/20201112020234/http:/www.priceofweed.com/prices/United-States/Massachusetts.html,2020,Massachusetts,Average ($/Oz.)*
Medium Quality,282.16,https://web.archive.org/web/20201112020234/http:/www.priceofweed.com/prices/United-States/Massachusetts.html,2020,Massachusetts,Average ($/Oz.)*
High Quality,289.5,https://web.archive.org/web/20201112020234/http:/www.priceofweed.com/prices/United-States/Michigan.html,2020,Michigan,Average ($/Oz.)*
Medium Quality,273.86,https://web.archive.org/web/20201112020234/http:/www.priceofweed.com/prices/United-States/Michigan.html,2020,Michigan,Average ($/Oz.)*
High Quality,329.54,https://web.archive.org/web/20201112020234/http:/www.priceofweed.com/prices/United-States/Minnesota.html,2020,Minnesota,Average ($/Oz.)*
Medium Quality,279.17,https://web.archive.org/web/20201112020234/http:/www.priceofweed.com/prices/United-States/Minnesota.html,2020,Minnesota,Average ($/Oz.)*
High Quality,348.27,https://web.archive.org/web/20201112020234/http:/www.priceofweed.com/prices/United-States/Mississippi.html,2020,Mississippi,Average ($/Oz.)*
Medium Quality,171.62,https://web.archive.org/web/20201112020234/http:/www.priceofweed.com/prices/United-States/Mississippi.html,2020,Mississippi,Average ($/Oz.)*
High Quality,352.3,https://web.archive.org/web/20201112020234/http:/www.priceofweed.com/prices/United-States/Missouri.html,2020,Missouri,Average ($/Oz.)*
Medium Quality,274.05,https://web.archive.org/web/20201112020234/http:/www.priceofweed.com/prices/United-States/Missouri.html,2020,Missouri,Average ($/Oz.)*
High Quality,266.3,https://web.archive.org/web/20201112020234/http:/www.priceofweed.com/prices/United-States/Montana.html,2020,Montana,Average ($/Oz.)*
Medium Quality,244.65,https://web.archive.org/web/20201112020234/http:/www.priceofweed.com/prices/United-States/Montana.html,2020,Montana,Average ($/Oz.)*
High Quality,308.73,https://web.archive.org/web/20201112020234/http:/www.priceofweed.com/prices/United-States/Nebraska.html,2020,Nebraska,Average ($/Oz.)*
Medium Quality,251.3,https://web.archive.org/web/20201112020234/http:/www.priceofweed.com/prices/United-States/Nebraska.html,2020,Nebraska,Average ($/Oz.)*
High Quality,271.48,https://web.archive.org/web/20201112020234/http:/www.priceofweed.com/prices/United-States/Nevada.html,2020,Nevada,Average ($/Oz.)*
Medium Quality,234.1,https://web.archive.org/web/20201112020234/http:/www.priceofweed.com/prices/United-States/Nevada.html,2020,Nevada,Average ($/Oz.)*
High Quality,332.97,https://web.archive.org/web/20201112020234/http:/www.priceofweed.com/prices/United-States/New-Hampshire.html,2020,New Hampshire,Average ($/Oz.)*
Medium Quality,292.11,https://web.archive.org/web/20201112020234/http:/www.priceofweed.com/prices/United-States/New-Hampshire.html,2020,New Hampshire,Average ($/Oz.)*
High Quality,342.02,https://web.archive.org/web/20201112020234/http:/www.priceofweed.com/prices/United-States/New-Jersey.html,2020,New Jersey,Average ($/Oz.)*
Medium Quality,297.75,https://web.archive.org/web/20201112020234/http:/www.priceofweed.com/prices/United-States/New-Jersey.html,2020,New Jersey,Average ($/Oz.)*
High Quality,283.34,https://web.archive.org/web/20201112020234/http:/www.priceofweed.com/prices/United-States/New-Mexico.html,2020,New Mexico,Average ($/Oz.)*
Medium Quality,228.2,https://web.archive.org/web/20201112020234/http:/www.priceofweed.com/prices/United-States/New-Mexico.html,2020,New Mexico,Average ($/Oz.)*
High Quality,336.46,https://web.archive.org/web/20201112020234/http:/www.priceofweed.com/prices/United-States/New-York.html,2020,New York,Average ($/Oz.)*
Medium Quality,269.86,https://web.archive.org/web/20201112020234/http:/www.priceofweed.com/prices/United-States/New-York.html,2020,New York,Average ($/Oz.)*
High Quality,340.66,https://web.archive.org/web/20201112020234/http:/www.priceofweed.com/prices/United-States/North-Carolina.html,2020,North Carolina,Average ($/Oz.)*
Medium Quality,270.51,https://web.archive.org/web/20201112020234/http:/www.priceofweed.com/prices/United-States/North-Carolina.html,2020,North Carolina,Average ($/Oz.)*
High Quality,383.05,https://web.archive.org/web/20201112020234/http:/www.priceofweed.com/prices/United-States/North-Dakota.html,2020,North Dakota,Average ($/Oz.)*
Medium Quality,327.63,https://web.archive.org/web/20201112020234/http:/www.priceofweed.com/prices/United-States/North-Dakota.html,2020,North Dakota,Average ($/Oz.)*
High Quality,328.57,https://web.archive.org/web/20201112020234/http:/www.priceofweed.com/prices/United-States/Ohio.html,2020,Ohio,Average ($/Oz.)*
Medium Quality,235.71,https://web.archive.org/web/20201112020234/http:/www.priceofweed.com/prices/United-States/Ohio.html,2020,Ohio,Average ($/Oz.)*
High Quality,342.21,https://web.archive.org/web/20201112020234/http:/www.priceofweed.com/prices/United-States/Oklahoma.html,2020,Oklahoma,Average ($/Oz.)*
Medium Quality,266.18,https://web.archive.org/web/20201112020234/http:/www.priceofweed.com/prices/United-States/Oklahoma.html,2020,Oklahoma,Average ($/Oz.)*
High Quality,209.97,https://web.archive.org/web/20201112020234/http:/www.priceofweed.com/prices/United-States/Oregon.html,2020,Oregon,Average ($/Oz.)*
Medium Quality,187,https://web.archive.org/web/20201112020234/http:/www.priceofweed.com/prices/United-States/Oregon.html,2020,Oregon,Average ($/Oz.)*
High Quality,356.07,https://web.archive.org/web/20201112020234/http:/www.priceofweed.com/prices/United-States/Pennsylvania.html,2020,Pennsylvania,Average ($/Oz.)*
Medium Quality,286.56,https://web.archive.org/web/20201112020234/http:/www.priceofweed.com/prices/United-States/Pennsylvania.html,2020,Pennsylvania,Average ($/Oz.)*
High Quality,343.08,https://web.archive.org/web/20201112020234/http:/www.priceofweed.com/prices/United-States/Puerto-Rico.html,2020,Puerto Rico,Average ($/Oz.)*
Medium Quality,181.65,https://web.archive.org/web/20201112020234/http:/www.priceofweed.com/prices/United-States/Puerto-Rico.html,2020,Puerto Rico,Average ($/Oz.)*
High Quality,306.76,https://web.archive.org/web/20201112020234/http:/www.priceofweed.com/prices/United-States/Rhode-Island.html,2020,Rhode Island,Average ($/Oz.)*
Medium Quality,255.38,https://web.archive.org/web/20201112020234/http:/www.priceofweed.com/prices/United-States/Rhode-Island.html,2020,Rhode Island,Average ($/Oz.)*
High Quality,334.27,https://web.archive.org/web/20201112020234/http:/www.priceofweed.com/prices/United-States/South-Carolina.html,2020,South Carolina,Average ($/Oz.)*
Medium Quality,230.36,https://web.archive.org/web/20201112020234/http:/www.priceofweed.com/prices/United-States/South-Carolina.html,2020,South Carolina,Average ($/Oz.)*
High Quality,350.15,https://web.archive.org/web/20201112020234/http:/www.priceofweed.com/prices/United-States/South-Dakota.html,2020,South Dakota,Average ($/Oz.)*
Medium Quality,336.89,https://web.archive.org/web/20201112020234/http:/www.priceofweed.com/prices/United-States/South-Dakota.html,2020,South Dakota,Average ($/Oz.)*
High Quality,343.66,https://web.archive.org/web/20201112020234/http:/www.priceofweed.com/prices/United-States/Tennessee.html,2020,Tennessee,Average ($/Oz.)*
Medium Quality,250.15,https://web.archive.org/web/20201112020234/http:/www.priceofweed.com/prices/United-States/Tennessee.html,2020,Tennessee,Average ($/Oz.)*
High Quality,323.36,https://web.archive.org/web/20201112020234/http:/www.priceofweed.com/prices/United-States/Texas.html,2020,Texas,Average ($/Oz.)*
Medium Quality,249.21,https://web.archive.org/web/20201112020234/http:/www.priceofweed.com/prices/United-States/Texas.html,2020,Texas,Average ($/Oz.)*
High Quality,280.21,https://web.archive.org/web/20201112020234/http:/www.priceofweed.com/prices/United-States/Utah.html,2020,Utah,Average ($/Oz.)*
Medium Quality,244.55,https://web.archive.org/web/20201112020234/http:/www.priceofweed.com/prices/United-States/Utah.html,2020,Utah,Average ($/Oz.)*
High Quality,342.29,https://web.archive.org/web/20201112020234/http:/www.priceofweed.com/prices/United-States/Vermont.html,2020,Vermont,Average ($/Oz.)*
Medium Quality,297.9,https://web.archive.org/web/20201112020234/http:/www.priceofweed.com/prices/United-States/Vermont.html,2020,Vermont,Average ($/Oz.)*
High Quality,363.79,https://web.archive.org/web/20201112020234/http:/www.priceofweed.com/prices/United-States/Virginia.html,2020,Virginia,Average ($/Oz.)*
Medium Quality,310.84,https://web.archive.org/web/20201112020234/http:/www.priceofweed.com/prices/United-States/Virginia.html,2020,Virginia,Average ($/Oz.)*
High Quality,233.93,https://web.archive.org/web/20201112020234/http:/www.priceofweed.com/prices/United-States/Washington.html,2020,Washington,Average ($/Oz.)*
Medium Quality,197.73,https://web.archive.org/web/20201112020234/http:/www.priceofweed.com/prices/United-States/Washington.html,2020,Washington,Average ($/Oz.)*
High Quality,360.84,https://web.archive.org/web/20201112020234/http:/www.priceofweed.com/prices/United-States/West-Virginia.html,2020,West Virginia,Average ($/Oz.)*
Medium Quality,255.78,https://web.archive.org/web/20201112020234/http:/www.priceofweed.com/prices/United-States/West-Virginia.html,2020,West Virginia,Average ($/Oz.)*
High Quality,342.72,https://web.archive.org/web/20201112020234/http:/www.priceofweed.com/prices/United-States/Wisconsin.html,2020,Wisconsin,Average ($/Oz.)*
Medium Quality,287.52,https://web.archive.org/web/20201112020234/http:/www.priceofweed.com/prices/United-States/Wisconsin.html,2020,Wisconsin,Average ($/Oz.)*
High Quality,315.33,https://web.archive.org/web/20201112020234/http:/www.priceofweed.com/prices/United-States/Wyoming.html,2020,Wyoming,Average ($/Oz.)*
Medium Quality,320.72,https://web.archive.org/web/20201112020234/http:/www.priceofweed.com/prices/United-States/Wyoming.html,2020,Wyoming,Average ($/Oz.)*
