"Notes"	"County"	"County Code"	"Year"	"Year Code"	"Gender"	"Gender Code"	"Race"	"Race Code"	"Five-Year Age Groups"	"Five-Year Age Groups Code"	Deaths	Population	Crude Rate
	"Suffolk County, MA"	"25025"	"2008"	"2008"	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	10	21082	Unreliable
	"Suffolk County, MA"	"25025"	"2008"	"2008"	"Male"	"M"	"White"	"2106-3"	"35-39 years"	"35-39"	10	16610	Unreliable
	"Suffolk County, MA"	"25025"	"2009"	"2009"	"Male"	"M"	"White"	"2106-3"	"25-29 years"	"25-29"	10	29313	Unreliable
	"Suffolk County, MA"	"25025"	"2009"	"2009"	"Male"	"M"	"White"	"2106-3"	"40-44 years"	"40-44"	11	14912	Unreliable
	"Worcester County, MA"	"25027"	"2008"	"2008"	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	10	19699	Unreliable
	"Worcester County, MA"	"25027"	"2008"	"2008"	"Male"	"M"	"White"	"2106-3"	"40-44 years"	"40-44"	12	28166	Unreliable
	"Worcester County, MA"	"25027"	"2009"	"2009"	"Male"	"M"	"White"	"2106-3"	"20-24 years"	"20-24"	11	23314	Unreliable
	"Worcester County, MA"	"25027"	"2009"	"2009"	"Male"	"M"	"White"	"2106-3"	"25-29 years"	"25-29"	10	20047	Unreliable
	"Worcester County, MA"	"25027"	"2010"	"2010"	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	13	19779	Unreliable
	"Macomb County, MI"	"26099"	"2008"	"2008"	"Male"	"M"	"White"	"2106-3"	"25-29 years"	"25-29"	12	22804	Unreliable
	"Macomb County, MI"	"26099"	"2008"	"2008"	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	19	22076	Unreliable
	"Macomb County, MI"	"26099"	"2008"	"2008"	"Male"	"M"	"White"	"2106-3"	"35-39 years"	"35-39"	13	26202	Unreliable
	"Macomb County, MI"	"26099"	"2008"	"2008"	"Male"	"M"	"White"	"2106-3"	"40-44 years"	"40-44"	22	28173	78.1
	"Macomb County, MI"	"26099"	"2009"	"2009"	"Female"	"F"	"White"	"2106-3"	"35-39 years"	"35-39"	10	24518	Unreliable
	"Macomb County, MI"	"26099"	"2009"	"2009"	"Male"	"M"	"White"	"2106-3"	"20-24 years"	"20-24"	11	20787	Unreliable
	"Macomb County, MI"	"26099"	"2009"	"2009"	"Male"	"M"	"White"	"2106-3"	"25-29 years"	"25-29"	17	21885	Unreliable
	"Macomb County, MI"	"26099"	"2009"	"2009"	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	14	21884	Unreliable
	"Macomb County, MI"	"26099"	"2009"	"2009"	"Male"	"M"	"White"	"2106-3"	"35-39 years"	"35-39"	20	24929	80.2
	"Macomb County, MI"	"26099"	"2009"	"2009"	"Male"	"M"	"White"	"2106-3"	"40-44 years"	"40-44"	18	27246	Unreliable
	"Macomb County, MI"	"26099"	"2010"	"2010"	"Female"	"F"	"White"	"2106-3"	"40-44 years"	"40-44"	10	26818	Unreliable
	"Macomb County, MI"	"26099"	"2010"	"2010"	"Male"	"M"	"White"	"2106-3"	"20-24 years"	"20-24"	10	21010	Unreliable
	"Macomb County, MI"	"26099"	"2010"	"2010"	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	17	21640	Unreliable
	"Macomb County, MI"	"26099"	"2010"	"2010"	"Male"	"M"	"White"	"2106-3"	"35-39 years"	"35-39"	10	24008	Unreliable
	"Macomb County, MI"	"26099"	"2010"	"2010"	"Male"	"M"	"White"	"2106-3"	"40-44 years"	"40-44"	15	26673	Unreliable
	"Oakland County, MI"	"26125"	"2008"	"2008"	"Male"	"M"	"White"	"2106-3"	"20-24 years"	"20-24"	11	24766	Unreliable
	"Oakland County, MI"	"26125"	"2008"	"2008"	"Male"	"M"	"White"	"2106-3"	"35-39 years"	"35-39"	20	32816	60.9
	"Oakland County, MI"	"26125"	"2008"	"2008"	"Male"	"M"	"White"	"2106-3"	"40-44 years"	"40-44"	12	36564	Unreliable
	"Oakland County, MI"	"26125"	"2009"	"2009"	"Female"	"F"	"White"	"2106-3"	"40-44 years"	"40-44"	14	36005	Unreliable
	"Oakland County, MI"	"26125"	"2009"	"2009"	"Male"	"M"	"White"	"2106-3"	"20-24 years"	"20-24"	14	24681	Unreliable
	"Oakland County, MI"	"26125"	"2009"	"2009"	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	14	26864	Unreliable
	"Oakland County, MI"	"26125"	"2009"	"2009"	"Male"	"M"	"White"	"2106-3"	"40-44 years"	"40-44"	12	35134	Unreliable
	"Oakland County, MI"	"26125"	"2010"	"2010"	"Male"	"M"	"White"	"2106-3"	"25-29 years"	"25-29"	13	28190	Unreliable
	"Oakland County, MI"	"26125"	"2010"	"2010"	"Male"	"M"	"White"	"2106-3"	"40-44 years"	"40-44"	10	34454	Unreliable
	"Wayne County, MI"	"26163"	"2008"	"2008"	"Female"	"F"	"White"	"2106-3"	"25-29 years"	"25-29"	11	31659	Unreliable
	"Wayne County, MI"	"26163"	"2008"	"2008"	"Female"	"F"	"White"	"2106-3"	"35-39 years"	"35-39"	10	33618	Unreliable
	"Wayne County, MI"	"26163"	"2008"	"2008"	"Male"	"M"	"Black or African American"	"2054-5"	"40-44 years"	"40-44"	12	23658	Unreliable
	"Wayne County, MI"	"26163"	"2008"	"2008"	"Male"	"M"	"White"	"2106-3"	"25-29 years"	"25-29"	13	32309	Unreliable
	"Wayne County, MI"	"26163"	"2008"	"2008"	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	17	30706	Unreliable
	"Wayne County, MI"	"26163"	"2008"	"2008"	"Male"	"M"	"White"	"2106-3"	"35-39 years"	"35-39"	16	35149	Unreliable
	"Wayne County, MI"	"26163"	"2008"	"2008"	"Male"	"M"	"White"	"2106-3"	"40-44 years"	"40-44"	22	37630	58.5
	"Wayne County, MI"	"26163"	"2009"	"2009"	"Female"	"F"	"White"	"2106-3"	"25-29 years"	"25-29"	10	30485	Unreliable
	"Wayne County, MI"	"26163"	"2009"	"2009"	"Female"	"F"	"White"	"2106-3"	"35-39 years"	"35-39"	12	32448	Unreliable
	"Wayne County, MI"	"26163"	"2009"	"2009"	"Female"	"F"	"White"	"2106-3"	"40-44 years"	"40-44"	13	34396	Unreliable
	"Wayne County, MI"	"26163"	"2009"	"2009"	"Male"	"M"	"Black or African American"	"2054-5"	"40-44 years"	"40-44"	10	22934	Unreliable
	"Wayne County, MI"	"26163"	"2009"	"2009"	"Male"	"M"	"White"	"2106-3"	"20-24 years"	"20-24"	20	30034	66.6
	"Wayne County, MI"	"26163"	"2009"	"2009"	"Male"	"M"	"White"	"2106-3"	"25-29 years"	"25-29"	12	30856	Unreliable
	"Wayne County, MI"	"26163"	"2009"	"2009"	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	17	30399	Unreliable
	"Wayne County, MI"	"26163"	"2009"	"2009"	"Male"	"M"	"White"	"2106-3"	"35-39 years"	"35-39"	24	33610	71.4
	"Wayne County, MI"	"26163"	"2009"	"2009"	"Male"	"M"	"White"	"2106-3"	"40-44 years"	"40-44"	19	36145	Unreliable
	"Wayne County, MI"	"26163"	"2010"	"2010"	"Female"	"F"	"White"	"2106-3"	"25-29 years"	"25-29"	14	29863	Unreliable
	"Wayne County, MI"	"26163"	"2010"	"2010"	"Female"	"F"	"White"	"2106-3"	"30-34 years"	"30-34"	14	29572	Unreliable
	"Wayne County, MI"	"26163"	"2010"	"2010"	"Female"	"F"	"White"	"2106-3"	"40-44 years"	"40-44"	12	33785	Unreliable
	"Wayne County, MI"	"26163"	"2010"	"2010"	"Male"	"M"	"White"	"2106-3"	"20-24 years"	"20-24"	20	30304	66.0
	"Wayne County, MI"	"26163"	"2010"	"2010"	"Male"	"M"	"White"	"2106-3"	"25-29 years"	"25-29"	20	30157	66.3
	"Wayne County, MI"	"26163"	"2010"	"2010"	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	17	30203	Unreliable
	"Wayne County, MI"	"26163"	"2010"	"2010"	"Male"	"M"	"White"	"2106-3"	"35-39 years"	"35-39"	13	32210	Unreliable
	"Wayne County, MI"	"26163"	"2010"	"2010"	"Male"	"M"	"White"	"2106-3"	"40-44 years"	"40-44"	14	35249	Unreliable
